city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Wolfe City|Wolfe City|TX|Texas|48231|Hunt|33.3686|-96.0720|1138|391|shape|FALSE|TRUE|America/Chicago|3|1840022016
Cedar Bluff|Cedar Bluff|VA|Virginia|51185|Tazewell|37.0876|-81.7633|1138|210|shape|FALSE|TRUE|America/New_York|3|1840006452
Roscommon|Roscommon|MI|Michigan|26143|Roscommon|44.4915|-84.5914|1137|266|shape|FALSE|TRUE|America/Detroit|3|1840010943
McGraw|McGraw|NY|New York|36023|Cortland|42.5938|-76.0975|1137|444|shape|FALSE|TRUE|America/New_York|3|1840004499
Golconda|Golconda|IL|Illinois|17151|Pope|37.3619|-88.4870|1136|860|shape|FALSE|TRUE|America/Chicago|3|1840008736
Talmage|Talmage|CA|California|06045|Mendocino|39.1314|-123.1648|1136|275|shape|FALSE|FALSE|America/Los_Angeles|3|1840018783
Fairmount|Fairmount|GA|Georgia|13129|Gordon|34.4383|-84.6998|1136|240|shape|FALSE|TRUE|America/New_York|3|1840013595
Elm Creek|Elm Creek|NE|Nebraska|31019|Buffalo|40.7201|-99.3755|1136|630|shape|FALSE|TRUE|America/Chicago|3|1840011831
Chokoloskee|Chokoloskee|FL|Florida|12021|Collier|25.8143|-81.3603|1136|925.1|shape|FALSE|FALSE|America/New_York|3|1840014231
Oriental|Oriental|NC|North Carolina|37137|Pamlico|35.0357|-76.6816|1136|306|shape|FALSE|TRUE|America/New_York|3|1840016427
North Utica|North Utica|IL|Illinois|17099|LaSalle|41.3536|-89.0109|1136|126|shape|FALSE|TRUE|America/Chicago|4|1840073818
Richfield Springs|Richfield Springs|NY|New York|36077|Otsego|42.8536|-74.9862|1136|435|shape|FALSE|TRUE|America/New_York|3|1840004457
Fairfax|Fairfax|MN|Minnesota|27129|Renville|44.5283|-94.7231|1135|334|shape|FALSE|TRUE|America/Chicago|3|1840007860
Blue Mound|Blue Mound|IL|Illinois|17115|Macon|39.7004|-89.1185|1135|748|shape|FALSE|TRUE|America/Chicago|3|1840012425
Nahunta|Nahunta|GA|Georgia|13025|Brantley|31.2065|-81.9814|1135|155|shape|FALSE|TRUE|America/New_York|3|1840014972
Sterling City|Sterling City|TX|Texas|48431|Sterling|31.8392|-100.9860|1135|447|shape|FALSE|TRUE|America/Chicago|3|1840022127
Advance|Advance|NC|North Carolina|37059|Davie|35.9468|-80.4045|1135|61|shape|FALSE|FALSE|America/New_York|3|1840024909
Colony Park|Colony Park|PA|Pennsylvania|42011|Berks|40.3465|-75.9827|1135|1256.7|shape|FALSE|FALSE|America/New_York|3|1840035457
Luna Pier|Luna Pier|MI|Michigan|26115|Monroe|41.8049|-83.4426|1134|293|shape|FALSE|TRUE|America/Detroit|3|1840003989
Allison|Allison|IA|Iowa|19023|Butler|42.7520|-92.7957|1134|149|shape|FALSE|TRUE|America/Chicago|3|1840006913
Onarga|Onarga|IL|Illinois|17075|Iroquois|40.7153|-88.0108|1134|261|shape|FALSE|TRUE|America/Chicago|3|1840011863
Mauna Loa Estates|Mauna Loa Estates|HI|Hawaii|15001|Hawaii|19.4274|-155.2213|1134|238|shape|FALSE|FALSE|Pacific/Honolulu|3|1840148646
Morgan Hill|Morgan Hill|PA|Pennsylvania|42095|Northampton|40.6665|-75.2041|1134|583|shape|FALSE|FALSE|America/New_York|3|1840152766
Puxico|Puxico|MO|Missouri|29207|Stoddard|36.9507|-90.1586|1133|656|shape|FALSE|TRUE|America/Chicago|3|1840009924
Cottonwood|Cottonwood|AL|Alabama|01069|Houston|31.0552|-85.3008|1133|75|shape|FALSE|TRUE|America/Chicago|3|1840017130
Wickes|Wickes|AR|Arkansas|05113|Polk|34.2988|-94.3331|1133|188|shape|FALSE|TRUE|America/Chicago|3|1840016609
Lake Telemark|Lake Telemark|NJ|New Jersey|34027|Morris|40.9610|-74.4970|1133|205|shape|FALSE|FALSE|America/New_York|3|1840005196
Fairmead|Fairmead|CA|California|06039|Madera|37.0775|-120.1937|1133|56|shape|FALSE|FALSE|America/Los_Angeles|3|1840024767
Steele|Steele|AL|Alabama|01115|St. Clair|33.9370|-86.2004|1133|65|shape|FALSE|TRUE|America/Chicago|3|1840016773
Ogden Dunes|Ogden Dunes|IN|Indiana|18127|Porter|41.6230|-87.1932|1132|593|shape|FALSE|TRUE|America/Chicago|3|1840009270
Caddo|Caddo|OK|Oklahoma|40013|Bryan|34.1256|-96.2636|1132|260|shape|FALSE|TRUE|America/Chicago|3|1840022896
East Bank|East Bank|WV|West Virginia|54039|Kanawha|38.2153|-81.4442|1132|907|shape|FALSE|TRUE|America/New_York|3|1840006192
Morningside|Morningside|MD|Maryland|24033|Prince George's|38.8266|-76.8897|1132|760|shape|FALSE|TRUE|America/New_York|3|1840005988
Tonasket|Tonasket|WA|Washington|53047|Okanogan|48.7075|-119.4409|1131|462|shape|FALSE|TRUE|America/Los_Angeles|3|1840021057
Omaha|Omaha|TX|Texas|48343|Morris|33.1820|-94.7402|1131|300|shape|FALSE|TRUE|America/Chicago|3|1840020677
Riverside|Riverside|ID|Idaho|16011|Bingham|43.1965|-112.4356|1131|203|shape|FALSE|FALSE|America/Boise|3|1840024025
White Plains|White Plains|NC|North Carolina|37171|Surry|36.4451|-80.6351|1131|108|shape|FALSE|FALSE|America/New_York|3|1840013307
Rowland|Rowland|NC|North Carolina|37155|Robeson|34.5362|-79.2928|1130|414|shape|FALSE|TRUE|America/New_York|3|1840017909
Webster|Webster|FL|Florida|12119|Sumter|28.6114|-82.0493|1130|272|shape|FALSE|TRUE|America/New_York|3|1840015955
Palma Sola|Palma Sola|PR|Puerto Rico|72029|Canóvanas|18.3240|-65.8715|1130|389|shape|FALSE|FALSE|America/Puerto_Rico|3|1630143210
Moreauville|Moreauville|LA|Louisiana|22009|Avoyelles|31.0342|-91.9818|1130|144|shape|FALSE|TRUE|America/Chicago|3|1840018190
Clay|Clay|CA|California|06067|Sacramento|38.3140|-121.1596|1130|64|shape|FALSE|FALSE|America/Los_Angeles|3|1840022491
Leetsdale|Leetsdale|PA|Pennsylvania|42003|Allegheny|40.5656|-80.2143|1130|436|shape|FALSE|TRUE|America/New_York|3|1840001240
Belwood|Belwood|NC|North Carolina|37045|Cleveland|35.4794|-81.5227|1130|35|shape|FALSE|TRUE|America/New_York|3|1840015424
Hebron Estates|Hebron Estates|KY|Kentucky|21029|Bullitt|38.0501|-85.6682|1130|738|shape|FALSE|TRUE|America/New_York|3|1840014324
Desha|Desha|AR|Arkansas|05063|Independence|35.7305|-91.6856|1130|192|shape|FALSE|FALSE|America/Chicago|3|1840001754
Pinopolis|Pinopolis|SC|South Carolina|45015|Berkeley|33.2287|-80.0386|1130|304|shape|FALSE|FALSE|America/New_York|3|1840025043
Greenfields|Greenfields|PA|Pennsylvania|42011|Berks|40.3627|-75.9565|1130|589|shape|FALSE|FALSE|America/New_York|3|1840035458
Broxton|Broxton|GA|Georgia|13069|Coffee|31.6248|-82.8877|1129|134|shape|FALSE|TRUE|America/New_York|3|1840013858
Elk Mound|Elk Mound|WI|Wisconsin|55033|Dunn|44.8744|-91.6862|1129|191|shape|FALSE|TRUE|America/Chicago|3|1840002143
Robert Lee|Robert Lee|TX|Texas|48081|Coke|31.8955|-100.4857|1129|382|shape|FALSE|TRUE|America/Chicago|3|1840020797
New Brockton|New Brockton|AL|Alabama|01031|Coffee|31.3785|-85.9228|1129|54|shape|FALSE|TRUE|America/Chicago|3|1840017091
Marion|Marion|WI|Wisconsin|55135|Waupaca|44.6743|-88.8903|1129|177|shape|FALSE|TRUE|America/Chicago|3|1840002360
Magnolia Springs|Magnolia Springs|AL|Alabama|01003|Baldwin|30.4003|-87.7749|1129|484|shape|FALSE|TRUE|America/Chicago|3|1840017124
Shenandoah Junction|Shenandoah Junction|WV|West Virginia|54037|Jefferson|39.3530|-77.8375|1129|430|shape|FALSE|FALSE|America/New_York|3|1840025611
Solomon|Solomon|KS|Kansas|20041|Dickinson|38.9215|-97.3692|1129|506|shape|FALSE|TRUE|America/Chicago|3|1840009704
Brunswick|Brunswick|NC|North Carolina|37047|Columbus|34.2877|-78.7085|1128|726|shape|FALSE|TRUE|America/New_York|3|1840015569
Cross Roads|Cross Roads|TX|Texas|48121|Denton|33.2291|-96.9985|1128|64|shape|FALSE|TRUE|America/Chicago|3|1840022006
Shady Point|Shady Point|OK|Oklahoma|40079|Le Flore|35.1276|-94.6686|1128|170|shape|FALSE|TRUE|America/Chicago|3|1840022773
Earlston|Earlston|PA|Pennsylvania|42009|Bedford|40.0038|-78.3736|1128|403|shape|FALSE|FALSE|America/New_York|3|1840026526
Colon|Colon|MI|Michigan|26149|St. Joseph|41.9592|-85.3229|1128|317|shape|FALSE|TRUE|America/Detroit|3|1840011382
Las Campanas|Las Campanas|NM|New Mexico|35049|Santa Fe|35.7159|-106.0582|1128|41|shape|FALSE|FALSE|America/Denver|3|1840152180
Kissee Mills|Kissee Mills|MO|Missouri|29213|Taney|36.6694|-93.0472|1128|49|shape|FALSE|FALSE|America/Chicago|3|1840025750
Greenwood|Greenwood|DE|Delaware|10005|Sussex|38.8072|-75.5900|1127|548|shape|FALSE|TRUE|America/New_York|3|1840006066
Sharon|Sharon|TN|Tennessee|47183|Weakley|36.2349|-88.8252|1127|342|shape|FALSE|TRUE|America/Chicago|3|1840017709
Pine Lakes|Pine Lakes|FL|Florida|12069|Lake|28.9390|-81.4308|1127|271|shape|FALSE|FALSE|America/New_York|3|1840014052
Mescalero|Mescalero|NM|New Mexico|35035|Otero|33.1448|-105.7897|1127|24|shape|FALSE|FALSE|America/Denver|3|1840019401
Port Republic|Port Republic|NJ|New Jersey|34001|Atlantic|39.5328|-74.4852|1127|58|shape|FALSE|TRUE|America/New_York|3|1840001536
Notasulga|Notasulga|AL|Alabama|01087|Macon|32.5573|-85.6692|1127|31|shape|FALSE|TRUE|America/Chicago|3|1840016981
Midtown|Midtown|TN|Tennessee|47145|Roane|35.8813|-84.5715|1126|96|shape|FALSE|FALSE|America/New_York|3|1840013384
Hamshire|Hamshire|TX|Texas|48245|Jefferson|29.8570|-94.3185|1126|146|shape|FALSE|FALSE|America/Chicago|3|1840112493
Atwood|Atwood|IL|Illinois|17147|Piatt|39.7992|-88.4626|1126|708|shape|FALSE|TRUE|America/Chicago|3|1840012507
Ansonia|Ansonia|OH|Ohio|39037|Darke|40.2141|-84.6344|1126|553|shape|FALSE|TRUE|America/New_York|3|1840010469
