city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Centennial|Centennial|WY|Wyoming|56001|Albany|41.3005|-106.1355|292|6|shape|FALSE|FALSE|America/Denver|3|1840017462
Farrell|Farrell|MS|Mississippi|28027|Coahoma|34.2617|-90.6750|292|86|shape|FALSE|FALSE|America/Chicago|3|1840025851
Dickens|Dickens|TX|Texas|48125|Dickens|33.6213|-100.8368|292|117|shape|FALSE|TRUE|America/Chicago|3|1840019335
Thompsons|Thompsons|TX|Texas|48157|Fort Bend|29.4906|-95.6304|292|22|shape|FALSE|TRUE|America/Chicago|3|1840023152
Joy|Joy|IL|Illinois|17131|Mercer|41.1969|-90.8788|292|263|shape|FALSE|TRUE|America/Chicago|3|1840011677
Idaville|Idaville|OR|Oregon|41057|Tillamook|45.5098|-123.8633|292|231|shape|FALSE|FALSE|America/Los_Angeles|3|1840034811
Waco|Waco|NC|North Carolina|37045|Cleveland|35.3622|-81.4287|292|134|shape|FALSE|TRUE|America/New_York|3|1840016337
Chancellor|Chancellor|SD|South Dakota|46125|Turner|43.3719|-96.9875|292|344.9|shape|FALSE|TRUE|America/Chicago|3|1840000355
Garden City|Garden City|TX|Texas|48173|Glasscock|31.8673|-101.4863|292|63|shape|FALSE|FALSE|America/Chicago|3|1840020900
St. Thomas|St. Thomas|MO|Missouri|29051|Cole|38.3670|-92.2160|292|115|shape|FALSE|TRUE|America/Chicago|3|1840010766
Oktaha|Oktaha|OK|Oklahoma|40101|Muskogee|35.5775|-95.4779|292|189.7|shape|FALSE|TRUE|America/Chicago|3|1840022720
Baldwin|Baldwin|IL|Illinois|17157|Randolph|38.1838|-89.8451|292|169|shape|FALSE|TRUE|America/Chicago|3|1840012931
Landingville|Landingville|PA|Pennsylvania|42107|Schuylkill|40.6256|-76.1235|292|131|shape|FALSE|TRUE|America/New_York|3|1840002762
Wakpala|Wakpala|SD|South Dakota|46031|Corson|45.6594|-100.5355|292|257|shape|FALSE|FALSE|America/Denver|3|1840035911
Bricelyn|Bricelyn|MN|Minnesota|27043|Faribault|43.5607|-93.8131|292|354.1|shape|FALSE|TRUE|America/Chicago|3|1840004171
Idledale|Idledale|CO|Colorado|08059|Jefferson|39.6688|-105.2432|292|181.2|shape|FALSE|FALSE|America/Denver|3|1840024368
Grand Beach|Grand Beach|MI|Michigan|26021|Berrien|41.7740|-86.7887|292|124|shape|FALSE|TRUE|America/Detroit|3|1840011225
Vallonia|Vallonia|IN|Indiana|18071|Jackson|38.8461|-86.0991|292|149|shape|FALSE|FALSE|America/Indiana/Indianapolis|3|1840026692
Madaket|Madaket|MA|Massachusetts|25019|Nantucket|41.2826|-70.1855|291|56|shape|FALSE|FALSE|America/New_York|3|1840024165
Cuyuna|Cuyuna|MN|Minnesota|27035|Crow Wing|46.5115|-93.9264|291|34|shape|FALSE|TRUE|America/Chicago|3|1840006642
Pocahontas|Pocahontas|TN|Tennessee|47069|Hardeman|35.0547|-88.8019|291|54|shape|FALSE|FALSE|America/Chicago|3|1840110397
Shaft|Shaft|MD|Maryland|24001|Allegany|39.6265|-78.9384|291|142|shape|FALSE|TRUE|America/New_York|4|1840039519
Oakdale|Oakdale|IL|Illinois|17189|Washington|38.2648|-89.5035|291|71|shape|FALSE|TRUE|America/Chicago|3|1840012905
Leamington|Leamington|UT|Utah|49027|Millard|39.5313|-112.2855|291|73|shape|FALSE|TRUE|America/Denver|3|1840021459
Arona|Arona|PA|Pennsylvania|42129|Westmoreland|40.2683|-79.6578|291|215|shape|FALSE|TRUE|America/New_York|3|1840003625
North Miami|North Miami|OK|Oklahoma|40115|Ottawa|36.9202|-94.8797|291|338.4|shape|FALSE|TRUE|America/Chicago|3|1840022610
South Londonderry|South Londonderry|VT|Vermont|50025|Windham|43.1904|-72.8118|291|180|shape|FALSE|FALSE|America/New_York|3|1840115263
Conception|Conception|MO|Missouri|29147|Nodaway|40.2411|-94.6805|291|149|shape|FALSE|FALSE|America/Chicago|3|1840025544
Foster Center|Foster Center|RI|Rhode Island|44007|Providence|41.7898|-71.7328|291|51|shape|FALSE|FALSE|America/New_York|3|1840026231
Mears|Mears|MI|Michigan|26127|Oceana|43.6835|-86.4222|291|98|shape|FALSE|FALSE|America/Detroit|3|1840071012
Montague|Montague|TX|Texas|48337|Montague|33.6653|-97.7209|291|88|shape|FALSE|FALSE|America/Chicago|3|1840025867
Loop|Loop|TX|Texas|48165|Gaines|32.9142|-102.4147|291|31|shape|FALSE|FALSE|America/Chicago|3|1840025889
Millhousen|Millhousen|IN|Indiana|18031|Decatur|39.2114|-85.4350|291|111|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009607
Holland|Holland|IA|Iowa|19075|Grundy|42.4001|-92.7988|291|43.7|shape|FALSE|TRUE|America/Chicago|3|1840006966
Wynona|Wynona|OK|Oklahoma|40113|Osage|36.5458|-96.3264|291|204|shape|FALSE|TRUE|America/Chicago|3|1840022599
Bass Lake|Bass Lake|CA|California|06039|Madera|37.3280|-119.5665|291|59|shape|FALSE|FALSE|America/Los_Angeles|3|1840025723
Gillham|Gillham|AR|Arkansas|05133|Sevier|34.1686|-94.3145|291|122|shape|FALSE|TRUE|America/Chicago|3|1840016735
Highgate Springs|Highgate Springs|VT|Vermont|50011|Franklin|44.9782|-73.1056|291|30.4|shape|FALSE|FALSE|America/New_York|3|1840139506
New Post|New Post|WI|Wisconsin|55113|Sawyer|45.8964|-91.1929|291|5|shape|FALSE|FALSE|America/Chicago|3|1840004010
Sperryville|Sperryville|VA|Virginia|51157|Rappahannock|38.6562|-78.2323|291|126|shape|FALSE|FALSE|America/New_York|3|1840026717
Catawba|Catawba|OH|Ohio|39023|Clark|39.9996|-83.6219|290|160.6|shape|FALSE|TRUE|America/New_York|3|1840010538
Brant Lake South|Brant Lake South|SD|South Dakota|46079|Lake|43.9139|-96.9380|290|213|shape|FALSE|TRUE|America/Chicago|3|1840143096
San Miguel|San Miguel|AZ|Arizona|04019|Pima|31.6295|-111.7801|290|19|shape|FALSE|FALSE|America/Phoenix|3|1840023076
Offerle|Offerle|KS|Kansas|20047|Edwards|37.8907|-99.5603|290|55.8|shape|FALSE|TRUE|America/Chicago|3|1840008684
Newburg|Newburg|MO|Missouri|29161|Phelps|37.9160|-91.9004|290|173|shape|FALSE|TRUE|America/Chicago|3|1840008680
Rushville|Rushville|MO|Missouri|29021|Buchanan|39.5874|-95.0235|290|129.2|shape|FALSE|TRUE|America/Chicago|3|1840010600
Boneau|Boneau|MT|Montana|30015|Chouteau|48.2926|-109.8632|290|47|shape|FALSE|FALSE|America/Denver|3|1840032828
Eagle|Eagle|PA|Pennsylvania|42029|Chester|40.0764|-75.6855|290|254|shape|FALSE|FALSE|America/New_York|3|1840034936
Alma|Alma|CO|Colorado|08093|Park|39.2860|-106.0672|290|258|shape|FALSE|TRUE|America/Denver|3|1840021454
White Signal|White Signal|NM|New Mexico|35017|Grant|32.5724|-108.3512|290|17|shape|FALSE|FALSE|America/Denver|3|1840025079
Newtown|Newtown|MO|Missouri|29211|Sullivan|40.3762|-93.3336|290|176.6|shape|FALSE|TRUE|America/Chicago|3|1840009435
Reader|Reader|WV|West Virginia|54103|Wetzel|39.5689|-80.7316|290|120|shape|FALSE|FALSE|America/New_York|3|1840025593
Iron Horse|Iron Horse|CA|California|06063|Plumas|39.7805|-120.4824|290|14|shape|FALSE|FALSE|America/Los_Angeles|3|1840028345
Shedd|Shedd|OR|Oregon|41043|Linn|44.4579|-123.1119|290|74|shape|FALSE|FALSE|America/Los_Angeles|3|1840023944
Trenton|Trenton|ND|North Dakota|38105|Williams|48.0700|-103.8429|290|106|shape|FALSE|FALSE|America/Chicago|3|1840033100
Hadar|Hadar|NE|Nebraska|31139|Pierce|42.1072|-97.4510|289|281|shape|FALSE|TRUE|America/Chicago|3|1840011185
Vermilion|Vermilion|IL|Illinois|17045|Edgar|39.5803|-87.5880|289|204|shape|FALSE|TRUE|America/Chicago|3|1840012505
Davidson|Davidson|OK|Oklahoma|40141|Tillman|34.2418|-99.0783|289|231|shape|FALSE|TRUE|America/Chicago|3|1840021894
Albion|Albion|CA|California|06045|Mendocino|39.2256|-123.7564|289|61|shape|FALSE|FALSE|America/Los_Angeles|3|1840025579
Cranfills Gap|Cranfills Gap|TX|Texas|48035|Bosque|31.7753|-97.8302|289|153|shape|FALSE|TRUE|America/Chicago|3|1840019514
Wabeno|Wabeno|WI|Wisconsin|55041|Forest|45.4394|-88.6580|289|46|shape|FALSE|FALSE|America/Chicago|3|1840025287
Conesville|Conesville|OH|Ohio|39031|Coshocton|40.1851|-81.8921|289|136.7|shape|FALSE|TRUE|America/New_York|3|1840012197
Avant|Avant|OK|Oklahoma|40113|Osage|36.4888|-96.0450|289|108|shape|FALSE|TRUE|America/Chicago|3|1840020340
Altmar|Altmar|NY|New York|36075|Oswego|43.5110|-76.0037|289|53|shape|FALSE|FALSE|America/New_York|3|1840004196
Tower City|Tower City|ND|North Dakota|38017|Cass|46.9263|-97.6760|289|54|shape|FALSE|TRUE|America/Chicago|3|1840001936
Mount Olivet|Mount Olivet|KY|Kentucky|21201|Robertson|38.5318|-84.0357|289|134|shape|FALSE|TRUE|America/New_York|3|1840014280
Hood|Hood|CA|California|06067|Sacramento|38.3693|-121.5155|289|233.7|shape|FALSE|FALSE|America/Los_Angeles|3|1840024627
New Richmond|New Richmond|WV|West Virginia|54109|Wyoming|37.5734|-81.4870|289|259|shape|FALSE|FALSE|America/New_York|3|1840038284
Sipsey|Sipsey|AL|Alabama|01127|Walker|33.8225|-87.0835|289|232|shape|FALSE|TRUE|America/Chicago|3|1840017992
Cherokee Strip|Cherokee Strip|CA|California|06029|Kern|35.4698|-119.2617|289|302.3|shape|FALSE|FALSE|America/Los_Angeles|3|1840026942
Cecil|Cecil|GA|Georgia|13075|Cook|31.0466|-83.3906|288|116|shape|FALSE|TRUE|America/New_York|3|1840014975
Mound Valley|Mound Valley|KS|Kansas|20099|Labette|37.2071|-95.4046|288|173|shape|FALSE|TRUE|America/Chicago|3|1840008766
Gilmore|Gilmore|AR|Arkansas|05035|Crittenden|35.4131|-90.2973|288|8|shape|FALSE|TRUE|America/Chicago|3|1840013463
Drummond|Drummond|MT|Montana|30039|Granite|46.6665|-113.1471|288|205|shape|FALSE|TRUE|America/Denver|3|1840021160
Derby Acres|Derby Acres|CA|California|06029|Kern|35.2440|-119.6038|288|31|shape|FALSE|FALSE|America/Los_Angeles|3|1840019128
Cross Timber|Cross Timber|TX|Texas|48251|Johnson|32.4832|-97.3259|288|78|shape|FALSE|TRUE|America/Chicago|3|1840022082
Palmer|Palmer|IL|Illinois|17021|Christian|39.4587|-89.4079|288|111|shape|FALSE|TRUE|America/Chicago|3|1840012549
Ostrander|Ostrander|MN|Minnesota|27045|Fillmore|43.6137|-92.4263|288|234|shape|FALSE|TRUE|America/Chicago|3|1840009011
Bowlus|Bowlus|MN|Minnesota|27097|Morrison|45.8191|-94.4072|288|86|shape|FALSE|TRUE|America/Chicago|3|1840006670
Searles|Searles|MN|Minnesota|27015|Brown|44.2307|-94.4362|288|254|shape|FALSE|FALSE|America/Chicago|3|1840025372
La Barge|La Barge|WY|Wyoming|56023|Lincoln|42.2605|-110.1971|288|114|shape|FALSE|TRUE|America/Denver|3|1840021294
Salisbury Mills|Salisbury Mills|NY|New York|36071|Orange|41.4308|-74.1098|288|222|shape|FALSE|FALSE|America/New_York|3|1840024141
Montrose|Montrose|WV|West Virginia|54083|Randolph|39.0673|-79.8143|288|177|shape|FALSE|TRUE|America/New_York|3|1840005995
Little Creek|Little Creek|DE|Delaware|10001|Kent|39.1659|-75.4481|288|83.7|shape|FALSE|TRUE|America/New_York|3|1840005818
Doland|Doland|SD|South Dakota|46115|Spink|44.8944|-98.0997|288|188|shape|FALSE|TRUE|America/Chicago|3|1840000287
Harrison|Harrison|NE|Nebraska|31165|Sioux|42.6879|-103.8826|288|184.6|shape|FALSE|TRUE|America/Denver|3|1840011028
Ukiah|Ukiah|OR|Oregon|41059|Umatilla|45.1344|-118.9331|288|148.9|shape|FALSE|TRUE|America/Los_Angeles|3|1840021194
Foxburg|Foxburg|PA|Pennsylvania|42031|Clarion|41.1459|-79.6802|288|173.6|shape|FALSE|TRUE|America/New_York|3|1840003456
Cherry Creek|Cherry Creek|SD|South Dakota|46137|Ziebach|44.6048|-101.4996|288|181|shape|FALSE|FALSE|America/Denver|3|1840035864
Cumberland|Cumberland|VA|Virginia|51049|Cumberland|37.4914|-78.2577|288|26|shape|FALSE|FALSE|America/New_York|3|1840026820
Canada Creek Ranch|Canada Creek Ranch|MI|Michigan|26119|Montmorency|45.1738|-84.2128|288|49|shape|FALSE|FALSE|America/Detroit|3|1840004027
Morgan's Point|Morgan's Point|TX|Texas|48201|Harris|29.6765|-95.0027|288|72|shape|FALSE|TRUE|America/Chicago|4|1840037013
Winesburg|Winesburg|OH|Ohio|39075|Holmes|40.6175|-81.6948|287|176|shape|FALSE|FALSE|America/New_York|3|1840026484
Holmesville|Holmesville|OH|Ohio|39075|Holmes|40.6290|-81.9233|287|453.9|shape|FALSE|TRUE|America/New_York|3|1840012080
Leona|Leona|TX|Texas|48289|Leon|31.1537|-95.9760|287|49|shape|FALSE|TRUE|America/Chicago|3|1840020827
Leonard|Leonard|ND|North Dakota|38017|Cass|46.6523|-97.2499|287|147|shape|FALSE|TRUE|America/Chicago|3|1840000185
Iroquois|Iroquois|IL|Illinois|17075|Iroquois|40.8288|-87.5843|287|195|shape|FALSE|TRUE|America/Chicago|3|1840011856
Proctorsville|Proctorsville|VT|Vermont|50027|Windsor|43.3810|-72.6373|287|139|shape|FALSE|FALSE|America/New_York|3|1840025410
Farner|Farner|TN|Tennessee|47139|Polk|35.1543|-84.3191|287|75|shape|FALSE|FALSE|America/New_York|3|1840036139
Bailey|Bailey|TX|Texas|48147|Fannin|33.4337|-96.1651|287|278|shape|FALSE|TRUE|America/Chicago|3|1840019331
Lyon Mountain|Lyon Mountain|NY|New York|36019|Clinton|44.7253|-73.8831|287|10|shape|FALSE|FALSE|America/New_York|3|1840004041
Parsonsburg|Parsonsburg|MD|Maryland|24045|Wicomico|38.3936|-75.4748|287|84|shape|FALSE|FALSE|America/New_York|3|1840024669
Glenbrook|Glenbrook|NV|Nevada|32005|Douglas|39.0986|-119.9341|287|29|shape|FALSE|FALSE|America/Los_Angeles|3|1840024556
Barkeyville|Barkeyville|PA|Pennsylvania|42121|Venango|41.1965|-79.9826|287|33|shape|FALSE|TRUE|America/New_York|3|1840003422
Mentor|Mentor|KY|Kentucky|21037|Campbell|38.8900|-84.2481|287|148|shape|FALSE|TRUE|America/New_York|3|1840014260
Bowles|Bowles|CA|California|06019|Fresno|36.6089|-119.7526|287|29.2|shape|FALSE|FALSE|America/Los_Angeles|3|1840017630
Boston|Boston|PA|Pennsylvania|42003|Allegheny|40.3120|-79.8237|287|773.9|shape|FALSE|FALSE|America/New_York|3|1840026471
Pecktonville|Pecktonville|MD|Maryland|24043|Washington|39.6660|-78.0482|287|188|shape|FALSE|FALSE|America/New_York|3|1840024406
Grand View-on-Hudson|Grand View-on-Hudson|NY|New York|36087|Rockland|41.0627|-73.9208|287|583.0|shape|FALSE|TRUE|America/New_York|3|1840004974
Keller|Keller|VA|Virginia|51001|Accomack|37.6211|-75.7644|287|167.3|shape|FALSE|TRUE|America/New_York|3|1840006324
Owl Ranch|Owl Ranch|TX|Texas|48249|Jim Wells|27.8927|-98.0934|286|148|shape|FALSE|FALSE|America/Chicago|3|1840037143
Stovall|Stovall|NC|North Carolina|37077|Granville|36.4476|-78.5689|286|105|shape|FALSE|TRUE|America/New_York|3|1840016052
Hornick|Hornick|IA|Iowa|19193|Woodbury|42.2305|-96.0972|286|274.8|shape|FALSE|TRUE|America/Chicago|3|1840006952
Watts|Watts|OK|Oklahoma|40001|Adair|36.1073|-94.5718|286|247.9|shape|FALSE|TRUE|America/Chicago|3|1840022705
Druid Hills|Druid Hills|KY|Kentucky|21111|Jefferson|38.2649|-85.6617|286|1622.5|shape|FALSE|TRUE|America/New_York|3|1840030432
Pacific Junction|Pacific Junction|IA|Iowa|19129|Mills|41.0180|-95.7994|286|145|shape|FALSE|TRUE|America/Chicago|3|1840009344
Mount Gretna Heights|Mount Gretna Heights|PA|Pennsylvania|42075|Lebanon|40.2487|-76.4664|286|224.5|shape|FALSE|FALSE|America/New_York|3|1840035112
Mount Pleasant Mills|Mount Pleasant Mills|PA|Pennsylvania|42109|Snyder|40.7247|-77.0200|286|69|shape|FALSE|FALSE|America/New_York|3|1840005360
Stella|Stella|MO|Missouri|29145|Newton|36.7626|-94.1910|286|197.7|shape|FALSE|TRUE|America/Chicago|3|1840010895
Pattonsburg|Pattonsburg|MO|Missouri|29061|Daviess|40.0715|-94.1060|286|182|shape|FALSE|TRUE|America/Chicago|3|1840009474
Damascus|Damascus|OH|Ohio|39099|Mahoning|40.9042|-80.9523|286|138|shape|FALSE|FALSE|America/New_York|3|1840026376
Newhope|Newhope|AR|Arkansas|05109|Pike|34.2276|-93.8753|286|36|shape|FALSE|FALSE|America/Chicago|3|1840001805
Spartansburg|Spartansburg|PA|Pennsylvania|42039|Crawford|41.8241|-79.6829|286|166|shape|FALSE|TRUE|America/New_York|3|1840000560
Tampico|Tampico|WA|Washington|53077|Yakima|46.5332|-120.8742|286|26|shape|FALSE|FALSE|America/Los_Angeles|3|1840023857
Kalihiwai|Kalihiwai|HI|Hawaii|15007|Kauai|22.2165|-159.4405|286|41|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029495
Yorktown|Yorktown|VA|Virginia|51199|York|37.2352|-76.5146|286|174|shape|FALSE|FALSE|America/New_York|3|1840006444
Wilmont|Wilmont|MN|Minnesota|27105|Nobles|43.7650|-95.8269|286|159|shape|FALSE|TRUE|America/Chicago|3|1840010035
Cibola|Cibola|AZ|Arizona|04012|La Paz|33.3733|-114.6792|286|5|shape|FALSE|FALSE|America/Phoenix|3|1840017956
Stonewall|Stonewall|NC|North Carolina|37137|Pamlico|35.1371|-76.7406|285|64|shape|FALSE|TRUE|America/New_York|3|1840016425
Swanville|Swanville|MN|Minnesota|27097|Morrison|45.9162|-94.6388|285|208|shape|FALSE|TRUE|America/Chicago|3|1840008863
Plainville|Plainville|IL|Illinois|17001|Adams|39.7848|-91.1815|285|164.7|shape|FALSE|TRUE|America/Chicago|3|1840012370
Sherrill|Sherrill|AR|Arkansas|05069|Jefferson|34.3850|-91.9518|285|91.1|shape|FALSE|TRUE|America/Chicago|3|1840017949
Chester|Chester|SD|South Dakota|46079|Lake|43.8996|-96.9277|285|134|shape|FALSE|FALSE|America/Chicago|3|1840023999
New Castle|New Castle|VA|Virginia|51045|Craig|37.5013|-80.1119|285|286.5|shape|FALSE|TRUE|America/New_York|3|1840006397
Lindsay|Lindsay|NE|Nebraska|31141|Platte|41.6991|-97.6939|285|232|shape|FALSE|TRUE|America/Chicago|3|1840011450
Bostic|Bostic|NC|North Carolina|37161|Rutherford|35.3625|-81.8360|285|117|shape|FALSE|TRUE|America/New_York|3|1840015422
White Lake|White Lake|WI|Wisconsin|55067|Langlade|45.1617|-88.7704|285|52|shape|FALSE|TRUE|America/Chicago|3|1840001566
Sherrodsville|Sherrodsville|OH|Ohio|39019|Carroll|40.4945|-81.2441|285|302.3|shape|FALSE|TRUE|America/New_York|3|1840011999
Dover|Dover|KY|Kentucky|21161|Mason|38.7563|-83.8844|285|255|shape|FALSE|TRUE|America/New_York|3|1840013180
Neelyville|Neelyville|MO|Missouri|29023|Butler|36.5562|-90.5139|285|95|shape|FALSE|TRUE|America/Chicago|3|1840008799
Buckland|Buckland|OH|Ohio|39011|Auglaize|40.6235|-84.2599|285|244.4|shape|FALSE|TRUE|America/New_York|3|1840010392
West Pawlet|West Pawlet|VT|Vermont|50021|Rutland|43.3575|-73.2470|285|257|shape|FALSE|FALSE|America/New_York|3|1840037485
May|May|TX|Texas|48049|Brown|31.9798|-98.9247|285|73|shape|FALSE|FALSE|America/Chicago|3|1840036282
Kensett|Kensett|IA|Iowa|19195|Worth|43.3534|-93.2108|285|108|shape|FALSE|TRUE|America/Chicago|3|1840007967
Woodruff|Woodruff|UT|Utah|49033|Rich|41.5212|-111.1639|285|152|shape|FALSE|TRUE|America/Denver|3|1840022380
Barwick|Barwick|GA|Georgia|13027|Brooks|30.8933|-83.7391|285|153|shape|FALSE|TRUE|America/New_York|3|1840013901
Desert Center|Desert Center|CA|California|06065|Riverside|33.7378|-115.3666|285|3|shape|FALSE|FALSE|America/Los_Angeles|3|1840022906
Lake Lafayette|Lake Lafayette|MO|Missouri|29107|Lafayette|38.9487|-93.9714|284|171|shape|FALSE|TRUE|America/Chicago|3|1840008527
Hinsdale|Hinsdale|MT|Montana|30105|Valley|48.4036|-107.0582|284|16|shape|FALSE|FALSE|America/Denver|3|1840023737
Wahkon|Wahkon|MN|Minnesota|27095|Mille Lacs|46.1206|-93.5223|284|114|shape|FALSE|TRUE|America/Chicago|3|1840009984
Cedar Rock|Cedar Rock|NC|North Carolina|37027|Caldwell|35.9435|-81.4584|284|96|shape|FALSE|TRUE|America/New_York|3|1840017756
Helix|Helix|OR|Oregon|41059|Umatilla|45.8507|-118.6591|284|37.6|shape|FALSE|TRUE|America/Los_Angeles|3|1840019914
Hillsdale|Hillsdale|KS|Kansas|20121|Miami|38.6597|-94.8569|284|71|shape|FALSE|FALSE|America/Chicago|3|1840026728
Fillmore|Fillmore|MO|Missouri|29003|Andrew|40.0253|-94.9727|284|122.1|shape|FALSE|TRUE|America/Chicago|3|1840008394
Moscow|Moscow|KS|Kansas|20189|Stevens|37.3249|-101.2069|284|255.7|shape|FALSE|TRUE|America/Chicago|3|1840008760
Augusta|Augusta|MO|Missouri|29183|St. Charles|38.5695|-90.8812|284|124|shape|FALSE|TRUE|America/Chicago|3|1840010719
Cisco|Cisco|IL|Illinois|17147|Piatt|40.0117|-88.7254|284|211.8|shape|FALSE|TRUE|America/Chicago|3|1840010485
Bakersfield|Bakersfield|MO|Missouri|29153|Ozark|36.5238|-92.1442|284|80|shape|FALSE|TRUE|America/Chicago|3|1840013060
Millerton|Millerton|OK|Oklahoma|40089|McCurtain|33.9857|-95.0196|284|67|shape|FALSE|TRUE|America/Chicago|3|1840022852
Elizabethtown|Elizabethtown|OH|Ohio|39061|Hamilton|39.1622|-84.8037|284|123|shape|FALSE|FALSE|America/New_York|3|1840034151
Anthoston|Anthoston|KY|Kentucky|21101|Henderson|37.7553|-87.5327|284|170|shape|FALSE|FALSE|America/Chicago|3|1840030366
White Oak|White Oak|OK|Oklahoma|40035|Craig|36.6098|-95.2762|284|18|shape|FALSE|FALSE|America/Chicago|3|1840024818
Fayetteville|Fayetteville|OH|Ohio|39015|Brown|39.1854|-83.9319|284|232|shape|FALSE|TRUE|America/New_York|3|1840012718
Gary|Gary|SD|South Dakota|46039|Deuel|44.7941|-96.4574|284|146|shape|FALSE|TRUE|America/Chicago|3|1840002275
Switzer|Switzer|WV|West Virginia|54045|Logan|37.7879|-81.9865|284|46|shape|FALSE|FALSE|America/New_York|3|1840006335
Antioch|Antioch|GA|Georgia|13145|Harris|32.6790|-85.0577|284|42|shape|FALSE|FALSE|America/New_York|3|1840153104
Buncombe|Buncombe|IL|Illinois|17087|Johnson|37.4713|-88.9747|283|92|shape|FALSE|TRUE|America/Chicago|3|1840010865
North Cleveland|North Cleveland|TX|Texas|48291|Liberty|30.3576|-95.1004|283|57|shape|FALSE|TRUE|America/Chicago|3|1840020901
Fayetteville|Fayetteville|TX|Texas|48149|Fayette|29.9063|-96.6758|283|217|shape|FALSE|TRUE|America/Chicago|3|1840020933
Delmont|Delmont|NJ|New Jersey|34011|Cumberland|39.2152|-74.9494|283|101|shape|FALSE|FALSE|America/New_York|3|1840080685
Kelleys Island|Kelleys Island|OH|Ohio|39043|Erie|41.6034|-82.7027|283|25|shape|FALSE|TRUE|America/New_York|3|1840003432
Ryegate|Ryegate|MT|Montana|30037|Golden Valley|46.2985|-109.2538|283|144|shape|FALSE|TRUE|America/Denver|3|1840021166
Dover|Dover|NC|North Carolina|37049|Craven|35.2155|-77.4338|283|113|shape|FALSE|TRUE|America/New_York|3|1840016400
