city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
McCarr|McCarr|KY|Kentucky|21195|Pike|37.6178|-82.1706|220|214.3|shape|FALSE|FALSE|America/New_York|3|1840030691
Drakesville|Drakesville|IA|Iowa|19051|Davis|40.7986|-92.4813|220|197.6|shape|FALSE|TRUE|America/Chicago|3|1840008307
Waiohinu|Waiohinu|HI|Hawaii|15001|Hawaii|19.0714|-155.6145|220|63|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029561
Mooresboro|Mooresboro|NC|North Carolina|37045|Cleveland|35.2992|-81.6986|220|48|shape|FALSE|TRUE|America/New_York|3|1840016332
Lake Wilson|Lake Wilson|MN|Minnesota|27101|Murray|43.9953|-95.9533|220|200|shape|FALSE|TRUE|America/Chicago|3|1840007910
Manchester|Manchester|IL|Illinois|17171|Scott|39.5423|-90.3303|220|79|shape|FALSE|TRUE|America/Chicago|3|1840012567
Lake Cavanaugh|Lake Cavanaugh|WA|Washington|53057|Skagit|48.3225|-122.0122|220|110|shape|FALSE|FALSE|America/Los_Angeles|3|1840037851
Lakeline|Lakeline|OH|Ohio|39085|Lake|41.6596|-81.4543|220|1400.9|shape|FALSE|TRUE|America/New_York|3|1840000537
Bull Lake|Bull Lake|MT|Montana|30053|Lincoln|48.2379|-115.8474|220|46|shape|FALSE|FALSE|America/Denver|3|1840147855
Elbert|Elbert|CO|Colorado|08039|Elbert|39.2189|-104.5404|220|179|shape|FALSE|FALSE|America/Denver|3|1840026646
Irwin|Irwin|ID|Idaho|16019|Bonneville|43.3965|-111.2721|220|34|shape|FALSE|TRUE|America/Boise|3|1840018646
Mineola|Mineola|IA|Iowa|19129|Mills|41.1414|-95.6947|220|218|shape|FALSE|FALSE|America/Chicago|3|1840024207
Alsea|Alsea|OR|Oregon|41003|Benton|44.3815|-123.5958|220|222.6|shape|FALSE|FALSE|America/Los_Angeles|3|1840023949
New Haven|New Haven|OH|Ohio|39061|Hamilton|39.2772|-84.7440|220|81|shape|FALSE|FALSE|America/New_York|3|1840139259
Tioga|Tioga|WV|West Virginia|54067|Nicholas|38.4220|-80.6548|220|136|shape|FALSE|FALSE|America/New_York|3|1840025670
Ravalli|Ravalli|MT|Montana|30047|Lake|47.2799|-114.1658|220|32|shape|FALSE|FALSE|America/Denver|3|1840018395
Bent Tree Harbor|Bent Tree Harbor|MO|Missouri|29015|Benton|38.2477|-93.4934|220|40|shape|FALSE|FALSE|America/Chicago|3|1840149557
Swift Bird|Swift Bird|SD|South Dakota|46041|Dewey|45.0601|-100.3545|220|173|shape|FALSE|FALSE|America/Denver|3|1840150786
Dwight|Dwight|NE|Nebraska|31023|Butler|41.0827|-97.0191|220|121.9|shape|FALSE|TRUE|America/Chicago|3|1840011624
Lake Ann|Lake Ann|MI|Michigan|26019|Benzie|44.7251|-85.8451|220|189|shape|FALSE|TRUE|America/Detroit|3|1840010932
Malden|Malden|WA|Washington|53075|Whitman|47.2296|-117.4731|219|128|shape|FALSE|TRUE|America/Los_Angeles|3|1840022313
Standard City|Standard City|IL|Illinois|17117|Macoupin|39.3504|-89.7836|219|132|shape|FALSE|TRUE|America/Chicago|3|1840012662
Dillsboro|Dillsboro|NC|North Carolina|37099|Jackson|35.3706|-83.2527|219|176|shape|FALSE|TRUE|America/New_York|3|1840016346
Luxemburg|Luxemburg|IA|Iowa|19061|Dubuque|42.6040|-91.0726|219|179|shape|FALSE|TRUE|America/Chicago|3|1840009094
