city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Kossuth|Kossuth|MS|Mississippi|28003|Alcorn|34.8726|-88.6428|177|70|shape|FALSE|TRUE|America/Chicago|3|1840017895
Chula|Chula|MO|Missouri|29117|Livingston|39.9219|-93.4776|177|52.1|shape|FALSE|TRUE|America/Chicago|3|1840007303
Sobieski|Sobieski|MN|Minnesota|27097|Morrison|45.9230|-94.4820|177|17|shape|FALSE|TRUE|America/Chicago|3|1840008862
Lingleville|Lingleville|TX|Texas|48143|Erath|32.2432|-98.3767|177|67|shape|FALSE|FALSE|America/Chicago|3|1840112516
Washtucna|Washtucna|WA|Washington|53001|Adams|46.7539|-118.3106|176|102|shape|FALSE|TRUE|America/Los_Angeles|3|1840022312
Rockland|Rockland|ID|Idaho|16077|Power|42.5731|-112.8744|176|187.2|shape|FALSE|TRUE|America/Boise|3|1840020069
Rockville|Rockville|NE|Nebraska|31163|Sherman|41.1185|-98.8311|176|79.4|shape|FALSE|TRUE|America/Chicago|3|1840011668
Cornwall Bridge|Cornwall Bridge|CT|Connecticut|09005|Litchfield|41.8054|-73.3852|176|33|shape|FALSE|FALSE|America/New_York|3|1840044474
Glacier View|Glacier View|AK|Alaska|02170|Matanuska-Susitna|61.8511|-147.7764|176|0.0|shape|FALSE|TRUE|America/Anchorage|4|1840075077
Alpine|Alpine|AZ|Arizona|04001|Apache|33.8461|-109.1433|176|113|shape|FALSE|FALSE|America/Phoenix|3|1840022617
Ranshaw|Ranshaw|PA|Pennsylvania|42097|Northumberland|40.7856|-76.5172|176|512.4|shape|FALSE|FALSE|America/New_York|3|1840035168
Lasker|Lasker|NC|North Carolina|37131|Northampton|36.3502|-77.3058|176|60|shape|FALSE|TRUE|America/New_York|3|1840016040
Silver Creek|Silver Creek|MS|Mississippi|28077|Lawrence|31.6048|-90.0023|176|45|shape|FALSE|TRUE|America/Chicago|3|1840018170
Homer|Homer|MN|Minnesota|27169|Winona|44.0084|-91.5601|176|57|shape|FALSE|FALSE|America/Chicago|3|1840025395
Greenfield|Greenfield|OK|Oklahoma|40011|Blaine|35.7290|-98.3775|176|132.1|shape|FALSE|TRUE|America/Chicago|3|1840021685
Burgoon|Burgoon|OH|Ohio|39143|Sandusky|41.2674|-83.2508|176|125.7|shape|FALSE|TRUE|America/New_York|3|1840010267
Clutier|Clutier|IA|Iowa|19171|Tama|42.0793|-92.4036|176|90|shape|FALSE|TRUE|America/Chicago|3|1840006990
Harvey|Harvey|IA|Iowa|19125|Marion|41.3179|-92.9227|176|100|shape|FALSE|TRUE|America/Chicago|3|1840007116
Keener|Keener|NC|North Carolina|37163|Sampson|35.1131|-78.3094|176|6|shape|FALSE|FALSE|America/New_York|3|1840013485
Malta Bend|Malta Bend|MO|Missouri|29195|Saline|39.1940|-93.3635|176|291.6|shape|FALSE|TRUE|America/Chicago|3|1840009615
Greencastle|Greencastle|MO|Missouri|29211|Sullivan|40.2607|-92.8784|176|152|shape|FALSE|TRUE|America/Chicago|4|1840073793
Berrydale|Berrydale|FL|Florida|12113|Santa Rosa|30.8982|-87.0350|176|7|shape|FALSE|FALSE|America/Chicago|3|1840025109
Little River|Little River|CA|California|06045|Mendocino|39.2702|-123.7818|176|40|shape|FALSE|FALSE|America/Los_Angeles|3|1840026598
